trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
6/21/20 14:30,1.80E+14,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,456.22,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.615,-74.415,71485,Leisure centre manager,7/19/74,b723deda481fac40afc6fde947cf9033,40.666,-75.172,0
6/21/20 14:31,5.71E+11,"fraud_Pouros, Walker and Spencer",kids_pets,55.03,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.005,-108.896,1645,Freight forwarder,2/26/76,6d71e7c09b8c2aa5c2bc5cebb6f560dd,42.409,-109.050,0
6/21/20 14:31,3.50E+15,fraud_Altenwerth-Kilback,home,27.12,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.030,-77.079,19054,Operations geologist,9/8/76,c3939b412c44c4eece77f4a527479629,38.311,-78.009,0
6/21/20 14:31,4.65E+18,fraud_Howe PLC,entertainment,108.15,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.100,4056,Film/video editor,6/25/90,2f2d493c134cbc0ef4221b2627117a2c,40.832,-72.356,0
6/21/20 14:31,3.60E+15,fraud_Spencer-Runolfsson,misc_pos,9.91,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.863,-91.953,888,Camera operator,3/25/88,3a037e9fc851b4251220ba3e3ed6bc06,40.045,-92.284,0
6/21/20 14:31,4.78E+12,fraud_Volkman PLC,food_dining,28.56,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.596,-99.554,320,Film/video editor,4/22/61,b7c89d38afecf5c0930cb4432965bc2d,38.098,-99.535,0
6/21/20 14:32,4.09E+18,"fraud_Quitzon, Green and Bashirian",shopping_pos,11.35,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.384,-94.865,24536,Multimedia programmer,10/14/83,3cb5260cf5a2700f68db3678cf44e3bc,31.807,-95.824,0
6/21/20 14:33,4.59E+12,fraud_Shields-Wunsch,health_fitness,15.42,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.742,-93.629,271,Land/geomatics surveyor,4/18/72,d564d41f11059ef2932499c953727e4e,40.449,-93.733,0
6/21/20 14:33,3.45E+14,fraud_Williamson LLC,misc_pos,41.07,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.470,-81.487,50835,Environmental consultant,1/30/86,3333ee10b2f8627d42f926e02cbaf3b4,26.686,-81.346,0
6/21/20 14:33,5.50E+15,fraud_Fadel Inc,health_fitness,25.75,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.146,-81.511,47772,Equities trader,1/4/66,598eab1698e379d5a0bfe4f3c5fa2a36,42.039,-80.704,0
6/21/20 14:34,3.55E+15,"fraud_Witting, Beer and Ernser",home,37.22,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.700,-97.604,13602,Optometrist,7/5/84,3756d8f16facf141398d2139a31127e1,32.511,-98.405,0
6/21/20 14:34,4.23E+15,fraud_Carroll PLC,health_fitness,124.73,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.323,-69.958,6025,Advertising account planner,4/22/95,5f87d710757caa8ca8092a1bce999c91,45.047,-69.451,0
6/21/20 14:34,4.90E+18,fraud_Pacocha-Bauch,shopping_pos,6.65,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.301,-82.693,42619,Environmental education officer,10/7/75,5035e9c476f3082848e7152521566b01,27.352,-81.706,0
6/21/20 14:34,4.64E+12,fraud_Fisher-Schowalter,shopping_net,4.49,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.749,-95.038,7297,IT trainer,7/13/90,9d80986daa16adf45d0fd18d576dbb03,40.354,-95.470,0
6/21/20 14:34,3.56E+15,fraud_Johns Inc,entertainment,39.42,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.187,198,Armed forces training and education officer,3/31/59,5a1c01de54af181764c6b4d68b029a32,39.044,-121.591,0
6/21/20 14:34,3.71E+14,fraud_Friesen Inc,shopping_pos,9.81,Hannah,Thomas,F,1004 Willis Pass,Hedley,TX,79237,34.870,-100.681,513,Early years teacher,5/24/76,f92d4f252b5d5e6ca1f8cb3fa53a384a,35.843,-100.503,0
6/21/20 14:35,2.13E+14,fraud_Gerhold LLC,home,55.67,Cody,Dean,M,737 Thomas Wall Apt. 502,West Bethel,ME,4286,44.402,-70.860,47,Chief Operating Officer,3/31/51,52aeaefaf737d9d94b5d054040dc9429,44.453,-69.892,0
6/21/20 14:35,6.30E+11,fraud_Effertz LLC,entertainment,117.46,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.671,-121.869,1288,Barrister,5/1/36,407a3697ce37efa070a6659c94b4de5a,45.728,-121.574,0
6/21/20 14:36,4.71E+15,fraud_Eichmann-Kilback,home,61.7,Justin,Bell,M,954 Green Wall,Churubusco,IN,46723,41.229,-85.324,7692,"Research officer, trade union",12/13/86,2a711d250929d7547ee85415404c1ed6,41.326,-85.497,0
6/21/20 14:36,3.72E+14,fraud_Nolan-Williamson,kids_pets,8.95,Benjamin,Martin,M,0495 Baker Manors,Oriskany Falls,NY,13425,42.958,-75.484,1970,"Programmer, multimedia",6/9/49,0a6e2406f3b2513bbffbf7cf8597a6fd,43.791,-74.816,0
6/21/20 14:37,6.76E+11,"fraud_Dare, Casper and Bartoletti",kids_pets,66.94,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.077,-74.598,2456,Senior tax professional/tax inspector,3/13/94,61abfc5e98188a0d8dc3c9512412d0fe,40.925,-75.109,0
6/21/20 14:37,6.01E+15,fraud_Maggio-Fahey,misc_pos,72.62,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.054,-106.076,100,Public librarian,4/16/74,8a3e2640447081526ea10b5df511e5e1,40.971,-106.634,0
6/21/20 14:38,6.01E+15,fraud_Predovic Inc,shopping_net,31.66,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.242,-81.745,7646,Medical sales representative,9/15/88,e836f0b755271bb391376c8747de5732,41.997,-81.516,0
6/21/20 14:38,3.85E+13,fraud_Metz-Boehm,shopping_pos,1881.53,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.957,-81.992,530,Animal technologist,5/14/89,4c4841f79d838ed6fe2c9a0f23bfbc50,34.709,-82.585,0
6/21/20 14:38,4.76E+15,fraud_Denesik and Sons,shopping_pos,3.17,Derek,Jones,M,198 Candace Plaza,Diamond,OH,44412,41.094,-81.043,2644,Air cabin crew,1/6/81,4edadec5727b1ddaa644925f1bd66ef5,40.859,-80.528,0
6/21/20 14:39,1.80E+14,fraud_Jast-McDermott,shopping_pos,7.51,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.921,-91.069,878,Risk analyst,11/20/74,1826914511ca4a0abdf558f59251d2c1,42.587,-91.339,0
6/21/20 14:39,3.01E+13,fraud_Price Inc,shopping_net,62.44,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.934,-84.148,391389,"Designer, industrial/product",4/22/94,09a7e44e3074e4231e38003d2bee5569,35.954,-83.184,0
6/21/20 14:40,4.59E+18,fraud_Streich Ltd,home,7.46,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.065,-87.592,2135,"Psychotherapist, child",5/8/04,6e7e8df3b997f3c381a4b81db3487834,40.105,-87.197,0
6/21/20 14:42,3.04E+13,fraud_Nolan-Williamson,kids_pets,54.15,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.309,-76.296,823,Gaffer,7/2/82,26d9f09029bed36b06f8bf8dc35245e6,39.736,-76.630,0
6/21/20 14:42,4.74E+18,fraud_Crona and Sons,kids_pets,103.54,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.882,-73.641,2148,"Surveyor, land/geomatics",5/23/53,a73b532566688d52d443b6e511066443,44.474,-74.635,0
6/21/20 14:42,5.84E+11,fraud_Schoen Ltd,kids_pets,103.09,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.348,-89.110,15426,"Engineer, civil (contracting)",7/22/36,bbfc53a8e215e4d7876ccbe83510ce6e,44.411,-89.326,0
6/21/20 14:43,3.58E+15,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,42.67,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.340,-89.574,4198,Curator,6/22/01,f088d0212f3be8cec360c82150bd0e77,34.313,-89.685,0
6/21/20 14:43,4.59E+18,fraud_Conroy-Emard,food_dining,6.08,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.065,-87.592,2135,"Psychotherapist, child",5/8/04,2856807e2595d232ec4751b7ccd6cb58,41.514,-87.945,0
6/21/20 14:43,4.68E+12,fraud_Fahey Inc,kids_pets,41.13,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.500,1261,Broadcast presenter,7/1/72,f847f5f92bff3b93f09d04c758b3ae1b,29.266,-93.258,0
6/21/20 14:44,4.07E+15,fraud_Stiedemann Inc,misc_pos,12.92,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.932,-87.619,1186,Politician's assistant,11/12/86,994db9e3f86d42649d0e212aaea5b54f,33.107,-86.913,0
6/21/20 14:44,4.59E+15,fraud_Keeling-Crist,misc_pos,81.78,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.549,-80.307,2408,"Sales professional, IT",7/5/97,b34cff705875d919a1f32a7ed069c008,32.845,-80.379,0
6/21/20 14:44,3.78E+14,fraud_Greenholt Ltd,health_fitness,34.01,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.468,-72.575,5438,"Librarian, academic",11/17/64,123ed9f1bc2a31d28d355cfa4e7682f5,40.731,-71.733,0
6/21/20 14:44,3.69E+13,fraud_Hoppe-Parisian,kids_pets,82.25,Kimberly,Webb,F,380 Martin Mission,Girard,GA,30426,33.044,-81.711,1100,"Conservator, museum/gallery",4/5/50,2405c5025e73d2e8fe8dd2caf8808f99,32.497,-82.213,0
6/21/20 14:44,4.17E+15,fraud_Mohr Inc,shopping_pos,2.91,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.224,-76.538,213,Special educational needs teacher,2/15/72,fc7348c90ce763398a166e9973c32575,41.198,-77.208,0
6/21/20 14:44,3.85E+13,fraud_Bins-Howell,personal_care,24.55,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.957,-81.992,530,Animal technologist,5/14/89,26738665171f877f251acf5be71c52ac,35.731,-82.763,0
6/21/20 14:44,4.72E+15,fraud_Little Ltd,kids_pets,222.08,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.278,-112.846,743,Water engineer,5/4/72,8fb78066c02d9c07b758d7aaf03b84f7,48.729,-113.486,0
6/21/20 14:45,4.61E+12,fraud_White and Sons,home,61.82,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.995,-81.727,885,Soil scientist,9/15/88,51719a63ec235ab013f62e37a37fc745,35.192,-80.996,0
6/21/20 14:45,3.40E+14,"fraud_Hauck, Dietrich and Funk",kids_pets,34.82,Sophia,Dickson,F,9047 Rodriguez Turnpike,Gibsonville,NC,27249,36.118,-79.569,12486,Arboriculturist,2/9/34,0245fb8523d177f9c0998670ae51ccfc,36.281,-78.948,0
6/21/20 14:45,3.04E+13,fraud_Wisozk and Sons,misc_pos,6.12,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.194,-76.736,520,Psychotherapist,10/13/91,7cf3dd1b234497ba305449788e2fc795,42.372,-76.933,0
6/21/20 14:46,6.51E+15,"fraud_Cronin, Kshlerin and Weber",health_fitness,54.22,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.277,-95.303,144160,Sports development officer,5/4/84,f19985d01173d5656cefef822ad7c6d8,32.905,-95.370,0
6/21/20 14:46,1.80E+14,"fraud_Feil, Hilpert and Koss",food_dining,52.99,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.496,-90.438,795,Television/film/video producer,4/15/86,f2b96ab01d3a9230b467a0c776c09da4,46.039,-89.552,0
6/21/20 14:46,3.59E+15,fraud_Schoen Ltd,kids_pets,44.87,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.870,-92.823,2916,Barrister's clerk,6/29/35,b0db9615bef67451849b713bb8551109,43.903,-91.887,0
6/21/20 14:47,2.23E+15,fraud_Bauch-Blanda,entertainment,1.52,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.251,-89.601,1414,"Therapist, occupational",2/17/58,63ae1ab47a5368e552283d53f04a0189,29.713,-90.079,0
6/21/20 14:48,3.54E+15,fraud_Grimes LLC,entertainment,48.85,Nancy,Roach,F,376 Brown Courts,Yellowstone National Park,WY,82190,44.796,-110.614,369,Materials engineer,11/16/41,56faeaa96c6f8ffa0a131ee8774c9465,44.945,-111.284,0
6/21/20 14:49,3.51E+15,"fraud_Graham, Hegmann and Hammes",food_dining,17.39,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,38.577,-90.526,92608,"Engineer, communications",7/26/01,b9bf708f1ae11b1012aabf7d8961df6f,38.516,-91.088,0
6/21/20 14:50,3.77E+14,fraud_Schumm PLC,health_fitness,47.12,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.406,-75.321,804,Insurance risk surveyor,3/25/65,8481624310504e7dac81026329f7e951,38.441,-76.114,0
6/21/20 14:50,4.91E+18,fraud_Brown-Greenholt,entertainment,15.67,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.656,-81.382,32891,Town planner,2/13/87,859d5e3f41cc40a4b9dcec189d2694d3,25.563,-81.813,0
6/21/20 14:50,3.60E+15,fraud_Rolfson-Kunde,personal_care,32.61,Kenneth,Richards,M,994 Livingston Extensions Suite 918,Norwalk,OH,44857,41.240,-82.608,23805,Copy,2/22/70,a38b8a503bbd5b6517c6ecda1ee4d968,41.135,-82.311,0
6/21/20 14:51,4.13E+15,fraud_Shanahan-Lehner,personal_care,44.35,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.879,-82.188,1831,Barrister's clerk,10/18/53,82f2af1dd656b6e3a5c06be656b1ea45,40.783,-81.850,0
6/21/20 14:52,3.05E+13,fraud_O'Keefe-Wisoky,food_dining,38.84,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.679,-81.246,302,Magazine features editor,5/4/73,19a0825691e23d95c31a24162beea3b8,33.438,-81.527,0
6/21/20 14:53,5.36E+15,fraud_Wuckert-Goldner,home,88.67,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.780,-111.144,18182,"Engineer, drilling",6/29/75,98f845094f14ab7c1fe861d5e4e19de6,45.033,-110.733,0
6/21/20 14:53,4.17E+15,fraud_Pouros-Conroy,shopping_pos,3.57,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.224,-76.538,213,Special educational needs teacher,2/15/72,27e435bbd3a83dc084d83f0f11d2e0cb,39.232,-76.024,0
6/21/20 14:54,4.59E+15,"fraud_Witting, Beer and Ernser",home,148.12,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.549,-80.307,2408,"Sales professional, IT",7/5/97,ef92bbb13ac2aa7edfcaf18e1bd5d019,32.333,-79.529,0
6/21/20 14:54,4.21E+18,fraud_Kuhn LLC,shopping_pos,161.37,David,Bonilla,M,82073 Jessica Camp,West Green,GA,31567,31.614,-82.724,782,Audiological scientist,1/16/82,ad4cccf4190c15a3843c298e25e3b41b,30.844,-83.494,0
6/21/20 14:54,4.80E+18,fraud_Maggio-Fahey,misc_pos,552.46,Robert,Williams,M,09419 Lewis Rapids,Bay City,MI,48706,43.609,-83.953,67858,Water quality scientist,3/13/95,c1f091d12f1b998ef0f126515a46f3be,44.032,-83.107,0
6/21/20 14:55,6.30E+11,fraud_Hickle Group,shopping_pos,8.51,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.354,-86.635,765,Immunologist,6/12/72,92c074755735ddceefb5945b91b7e668,47.136,-86.412,0
6/21/20 14:55,4.95E+15,fraud_Skiles LLC,home,45.67,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.994,-88.942,324,"Scientist, research (physical sciences)",6/15/76,62b1c65b11e31f740ae17771d2646965,37.123,-88.328,0
6/21/20 14:55,3.58E+15,fraud_Weimann-Lockman,kids_pets,36.69,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.562,-112.056,1312922,Contractor,10/24/81,0f3ed907cf6322efd9492facf5bb2528,33.663,-111.935,0
6/21/20 14:55,3.76E+14,"fraud_Lesch, D'Amore and Brown",food_dining,5.89,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.156,-101.136,1789,Insurance broker,2/11/82,e512d2d677ccb2dbadd9f50d0f3eab2c,40.546,-101.625,0
6/21/20 14:55,3.50E+15,fraud_Boyer PLC,misc_pos,41.92,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.764,-84.097,86954,"Copywriter, advertising",7/23/92,8639d4ad157cc7e3761522d692598544,40.036,-84.891,0
6/21/20 14:55,2.71E+15,fraud_Kling-Ernser,entertainment,167.02,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.407,-91.147,378909,"Designer, furniture",2/22/77,fb6915d0b077146d690f4c7a33be7fec,30.638,-91.498,0
6/21/20 14:56,3.48E+14,"fraud_Lubowitz, Terry and Stracke",personal_care,88.3,Michael,Rowe,M,7428 Martinez Flats,Melbourne,FL,32935,28.138,-80.652,139650,Database administrator,1/23/57,872532529b83689b468fe439cc5a98c6,28.636,-79.704,0
6/21/20 14:56,4.94E+15,fraud_Windler LLC,kids_pets,21.31,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.422,-99.003,18128,IT trainer,11/7/90,1cd4c5022ab19c86cec010cf264e2fd7,25.680,-99.987,0
6/21/20 14:57,4.56E+12,fraud_Cartwright PLC,kids_pets,94.2,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.131,78968,Financial adviser,2/10/68,3e7b542501c179218147650048d4971f,39.295,-86.289,0
6/21/20 14:57,4.50E+18,fraud_Pacocha-Bauch,shopping_pos,50.41,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.987,-82.014,237282,Clothing/textile technologist,7/3/79,40a99e4d620ce1f2b82d45464905d3a0,28.168,-82.960,0
6/21/20 14:58,3.58E+15,fraud_Reilly and Sons,health_fitness,19.03,Deborah,Fisher,F,1911 Fisher Brook,Kirtland Afb,NM,87117,35.020,-106.550,310,"Surveyor, land/geomatics",9/30/78,63c4e7a4d49204bf0f35286e8e62c5f0,35.862,-105.587,0
6/21/20 14:58,3.57E+15,fraud_Ratke and Sons,health_fitness,14.89,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.058,-76.020,1271,"Producer, radio",8/14/58,fd75fcbc0d725eb7578e36d052551995,44.068,-76.910,0
6/21/20 14:58,4.06E+18,fraud_Zboncak LLC,food_dining,6.55,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325,41.710,-111.982,2078,"Scientist, audiological",6/13/63,c4f64549b485d37f18ef7086500f292c,40.756,-112.027,0
6/21/20 14:58,4.08E+12,fraud_Emmerich-Rau,personal_care,41.27,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.626,-116.449,129,Cartographer,12/15/65,7ec83be59ca440f776254efc7b3432d4,44.504,-116.166,0
6/21/20 14:58,3.50E+15,fraud_Marvin-Lind,personal_care,252.46,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.535,-95.453,4993,"Scientist, biomedical",11/30/48,17c12f2274299a55df783dc41ac34009,29.743,-94.782,0
6/21/20 14:59,2.13E+14,fraud_Wiza LLC,misc_pos,355.74,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.035,-108.202,19408,"Lecturer, higher education",9/11/93,88128c4d3ec19f0cf3459853cb7a6319,42.281,-108.412,0
6/21/20 14:59,3.53E+15,"fraud_O'Reilly, Mohr and Purdy",home,24.93,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.807,-73.088,5895,"Scientist, marine",7/13/75,bf5172ae67b986d32926b2a3f8b3b6a9,43.973,-73.449,0
6/21/20 15:00,3.01E+13,fraud_Torp-Lemke,misc_pos,313.38,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.411,-74.238,30770,Drilling engineer,4/29/93,ecd3cd25db10be244d08d0a9bf1d0ede,40.970,-74.160,0
6/21/20 15:00,3.56E+15,"fraud_Reichel, Bradtke and Blanda",travel,1.03,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.039,-95.440,28739,Futures trader,12/27/99,c13e23ca386474672d03d0028cda9ffb,29.185,-94.726,0
6/21/20 15:01,3.57E+15,fraud_Douglas-White,entertainment,67.75,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.380,-118.523,34882,Health physicist,4/25/71,9cf4d48cea40f8e6ae1a6813757045bd,33.529,-118.160,0
6/21/20 15:01,4.90E+15,"fraud_Effertz, Welch and Schowalter",entertainment,62.35,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.847,-74.104,722,Comptroller,10/19/90,dae69107dd096ef0ec9c5d2322dd3d02,41.653,-74.710,0
6/21/20 15:01,4.42E+15,fraud_Jerde-Hermann,travel,3.34,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.420,118,Private music teacher,11/12/57,bc5b562c280e3ea43d5b6124f4ca3d86,40.618,-83.342,0
6/21/20 15:01,4.56E+12,fraud_Kassulke Inc,entertainment,13.46,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.989,-106.061,7268,"Therapist, art",8/4/88,d7f39f5f51f498218d8c625afe37c966,35.492,-105.688,0
6/21/20 15:02,3.53E+15,fraud_Ernser-Feest,home,69.11,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.286,-108.908,1446,Chartered loss adjuster,1/15/78,4dfddb164d7b0fadda84e3873850bc0a,45.783,-108.265,0
6/21/20 15:02,3.53E+15,fraud_Bruen-Yost,misc_pos,8.69,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.941,-81.181,1725,Social researcher,12/5/74,b88b90db1db5ad895a635b95064811d3,33.326,-81.651,0
6/21/20 15:02,3.53E+15,fraud_Botsford Ltd,shopping_pos,9.16,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.472,-82.483,87124,Warden/ranger,2/14/87,2964f8aadd99dcfc7e675375c12fcaa9,35.961,-83.290,0
6/21/20 15:02,4.86E+12,fraud_Ankunding-Carroll,travel,4.36,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.004,-78.110,489,Pension scheme manager,9/15/56,4a2301a36c1f4aa8878a470e18829e5f,41.637,-78.275,0
6/21/20 15:03,1.80E+14,fraud_Marvin-Lind,personal_care,39.51,Holly,Mann,F,7644 Joseph Fields,Nokomis,IL,62075,39.304,-89.285,3458,Building surveyor,12/8/85,08e42ee94e1a342d25fefb3a68e71729,39.099,-89.911,0
6/21/20 15:03,3.55E+15,fraud_Waelchi-Wolf,kids_pets,14.63,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.032,-88.407,2092,"Psychologist, clinical",4/30/62,9bb46379a261a3f231a3bcf31f80d0f9,39.879,-87.711,0
6/21/20 15:03,2.72E+15,fraud_Pouros-Haag,shopping_pos,1.18,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.349,151785,Pathologist,3/28/74,c8ceccee9cb9cf06107432454a211448,35.786,-87.720,0
6/21/20 15:04,3.50E+15,"fraud_Torp, Muller and Borer",health_fitness,36.63,Danielle,Allen,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.091,1925,Educational psychologist,5/26/52,8a5da7898d9867bdbd41744b175b430a,32.692,-104.683,0
6/21/20 15:04,2.72E+15,fraud_Sporer-Keebler,personal_care,4.7,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.058,-69.966,3224,"Engineer, electronics",8/22/97,f2f8dcb3b3c13461de92ef089b103f21,44.446,-69.846,0
6/21/20 15:04,1.80E+14,"fraud_Becker, Harris and Harvey",personal_care,6.55,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.803,-81.374,192805,Building control surveyor,6/30/63,c2e2ec42a1d98fc4f6c22ba9d397cf71,41.513,-82.009,0
6/21/20 15:05,4.99E+12,fraud_Bahringer Group,health_fitness,96.05,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.458,-74.166,2258,Building surveyor,3/17/37,42ecebde5132bfbe924ce88057ec27be,41.399,-73.854,0
6/21/20 15:05,2.25E+15,"fraud_Gutmann, McLaughlin and Wiza",home,13.36,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.641,-100.138,269,Product/process development scientist,11/11/62,26eba26e748d236f9ae9212d13a49432,38.770,-99.829,0
6/21/20 15:05,1.80E+14,fraud_Bahringer Group,health_fitness,23.34,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.685,-73.825,151022,"Designer, textile",6/1/39,a2144256486802ca3618003966381467,41.688,-73.932,0
6/21/20 15:06,6.01E+15,fraud_Pagac LLC,shopping_pos,8.18,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.809,-78.778,863,"Engineer, mining",8/9/72,5c86bdb9363493381adfe7a585136edc,37.896,-78.108,0
6/21/20 15:06,4.75E+12,"fraud_Lakin, Ferry and Beatty",food_dining,9.07,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.480,-86.692,1423,"Psychologist, forensic",10/7/98,8006ab0d6fca7b25ff04c2f788506f9b,42.294,-87.045,0
6/21/20 15:06,4.38E+18,"fraud_Cole, Hills and Jewess",home,107.71,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.788,-122.188,381459,Barista,1/3/74,f5ca9e353f1a8e40337315a1d1773db4,36.832,-122.644,0
6/21/20 15:06,2.26E+15,fraud_Padberg-Sauer,home,22.74,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.364,-98.492,1595797,Land,10/17/95,a63621e7e4dad21b0cdd6ecc6f31411c,29.939,-97.734,0
6/21/20 15:06,4.65E+15,fraud_Kozey-Boehm,shopping_net,4.68,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.058,-86.194,6841,"Therapist, sports",6/6/99,05f8f3d9bd0d70ed2f59131c35c58be8,37.673,-86.155,0
6/21/20 15:06,5.02E+11,fraud_Nader-Maggio,personal_care,30.48,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.949,-78.313,1762,Armed forces logistics/support/administrative officer,5/4/62,93f0f20478d1c59b2229db2c858f459d,40.427,-79.225,0
